 0  0.234375 
 1  0.437500 
 2  0.541667 
 3  0.541667 
 4  0.541667 
 5  0.541667 
 6  0.669643 
 7  0.562500 
 8  0.576389 
 9  0.487500 
 10  0.414773 
 11  0.354167 
 12  0.548077 
 13  0.482143 
 14  0.425000 
 15  0.875000 
 16  0.819853 
 17  0.819853 
 18  0.819853 
 19  0.787500 
 20  0.747024 
 21  0.747024 
 22  0.720109 
 23  0.687500 
 24  0.835000 
 25  0.798077 
 26  0.798077 
 27  0.798077 
 28  0.771552 
 29  0.771552 
 30  0.771552 
 31  0.750000 
 32  0.750000 
 33  0.783088 
 34  0.755357 
 35  0.729167 
 36  0.729167 
 37  0.707237 
 38  0.684295 
 39  0.684295 
 40  0.725610 
 41  0.702381 
 42  0.680233 
 43  0.664773 
 44  0.643056 
 45  0.643056 
 46  0.643056 
 47  0.643056 
 48  0.627551 
 49  0.627551 
 50  0.627551 
 51  0.627551 
 52  0.617925 
 53  0.601852 
 54  0.606818 
 55  0.589286 
 56  -0.000000 
