 1.620126  1.467630 
 0.783670  -1.565678 
 2.107574  -0.182966 
 -0.176906  -2.635684 
 0.417479  2.293894 
 1.800955  0.651129 
 0.378203  2.222123 
 -1.857386  -0.257534 
 -1.298323  -2.363115 
 -1.311474  1.084330 
 -2.340204  0.543060 
 -0.969494  1.404684 
 -2.821387  0.425704 
 1.624110  1.904978 
 -0.377511  2.100868 
 -2.385073  0.454768 
 2.103734  -0.097833 
 1.085067  -1.252106 
 -1.768923  0.326519 
 -1.660447  -1.698126 
 -0.069008  1.821835 
 -1.358763  0.814694 
 -1.841967  -0.533726 
 1.534909  1.718436 
 1.117922  -1.220977 
 -2.033884  0.650937 
 -1.048917  0.998891 
 1.558285  2.039812 
 -2.703782  0.449921 
 2.083602  0.181781 
 -0.237703  1.672353 
 1.463259  -0.943360 
 -1.827967  -0.620140 
 1.020594  -1.153242 
 0.814963  -1.206821 
 -2.828452  0.423933 
 2.099728  -0.048297 
 -3.096896  -0.864019 
 -1.266884  -2.299655 
 -0.943897  1.072623 
 -1.804077  0.758503 
 -0.669623  1.288831 
 -1.168827  1.208844 
 0.536603  -1.380843 
 1.800768  0.641183 
 -0.327019  -2.775457 
 1.983904  0.489871 
 -1.716002  -1.560484 
 -3.030585  -1.664666 
 1.415353  2.279737 
 -1.422354  -2.013519 
 1.534488  1.707501 
 -1.115460  0.955054 
 -1.978711  -0.423334 
 -1.855339  -0.015789 
 0.339055  -1.551607 
 1.487133  -0.926163 
 1.973865  -0.580111 
 1.558285  2.039812 
 1.146931  -0.874216 
 1.796246  1.470066 
 -2.655851  0.461284 
 -0.490318  1.444530 
 -1.649565  0.690770 
 1.844836  1.323007 
 0.220092  2.728913 
 2.048258  0.434021 
 -3.096841  0.166364 
 1.796246  1.470066 
 -0.433460  2.030816 
 -3.030585  -1.664666 
 -1.461110  0.967840 
 -1.413507  1.003363 
 1.476971  2.167140 
 1.766796  0.857337 
 1.624110  1.904978 
 -0.136194  2.261243 
 1.796246  1.470066 
 -1.515463  -2.043405 
 1.239684  -0.816389 
 -0.085617  -2.208732 
 -3.069512  -1.212196 
 1.874220  -0.667187 
 -0.711664  1.253727 
 1.536299  1.977765 
 0.899244  2.526615 
 -0.182961  1.721510 
 -1.848441  -0.429536 
 -1.571570  0.890649 
 -2.566616  0.425951 
 -1.857667  -1.144343 
 -1.900176  -0.602655 
 0.825624  -1.519207 
 1.744755  0.972910 
 0.452814  -1.930834 
 0.536603  -1.380843 
 1.146931  -0.874216 
 0.118442  -1.792892 
 0.440377  -1.463370 
 0.050990  1.922580 
 2.083602  0.181781 
 0.341768  -2.067300 
 1.796246  1.470066 
 -3.030585  -1.664666 
 0.284862  -2.136055 
 -2.614338  0.470969 
 1.437779  -0.701621 
 -3.120902  -0.356796 
 -3.067769  -1.209583 
 -3.030585  -1.664666 
 -1.932569  0.695471 
 -0.684284  1.723950 
 -1.783903  0.295773 
 -3.123284  -0.371886 
 -1.363695  1.042058 
 0.159182  -2.290297 
 -2.785745  0.396200 
 -1.198666  -2.693670 
 -0.628513  -2.236297 
 -1.005222  1.367776 
 1.641097  -0.821295 
 0.506169  -1.820726 
 -0.290990  1.624192 
 -1.539713  -1.794052 
 1.975486  0.760676 
 -0.009766  1.872359 
 -1.241910  -2.298029 
 -0.943897  1.072623 
 1.766796  0.857337 
 -0.536908  1.403289 
 0.378203  2.222123 
 -1.461110  0.967840 
 0.027831  2.262803 
 1.415353  2.279737 
 -0.582291  1.363594 
 -0.907370  1.099525 
 1.822505  0.457227 
 1.327329  2.382271 
 -1.677753  0.828761 
 -2.350760  0.539793 
 0.556051  -1.805234 
 1.656909  1.341179 
 1.656909  1.341179 
 0.095523  -2.365085 
 2.048258  0.434021 
 0.943662  -1.393146 
 0.628087  -1.304331 
 -2.126642  0.613205 
 -3.030585  -1.664666 
 0.604947  -1.746535 
 0.137185  2.112725 
 -1.014636  1.022357 
 2.013815  -0.530503 
 -1.660447  -1.698126 
 -1.310492  1.072617 
 -1.311474  1.084330 
 0.358399  2.820159 
 0.106810  -1.792822 
 -0.126736  1.771434 
 -2.246623  0.564287 
 1.530581  1.979657 
 1.082095  -0.916531 
 0.505368  -1.866661 
 1.095236  2.597195 
 0.979856  -0.986608 
 0.400055  -1.994385 
 -0.393336  1.531545 
 -1.837637  0.741263 
 0.556051  -1.805234 
 1.832998  0.286290 
 -1.827719  -0.612019 
 -0.032352  -2.480065 
 -1.660447  -1.698126 
 1.383587  -0.732095 
 0.833026  -1.094471 
 -1.837637  0.741263 
 0.402007  -1.506698 
 1.488592  2.165481 
 1.711575  -0.599964 
 1.811164  -0.243247 
 -1.855964  -0.343617 
 -0.032352  -2.480065 
 -1.388889  1.022290 
 -0.126736  1.771434 
 -1.990614  0.657699 
 -1.991597  0.669031 
 1.832998  0.286290 
 1.815277  1.289324 
 0.866230  -1.475036 
 -1.687530  -1.331143 
 -1.610506  -1.601874 
 -1.786902  0.767549 
 -1.725223  -1.229403 
 1.624110  1.904978 
 -0.014617  -1.893452 
 1.656909  1.341179 
 2.043283  -0.478684 
 1.743230  1.617631 
 0.866230  -1.475036 
 -1.110636  -2.753557 
 0.579101  2.591393 
 0.870954  -1.065809 
 -1.657859  -1.700914 
 0.283115  -2.139398 
 1.007928  2.312965 
 -2.147801  0.515303 
 1.780603  -0.479626 
 1.624110  1.904978 
 0.942413  2.346584 
 -1.115460  0.955054 
 0.390374  -1.506809 
 1.719161  1.092675 
 -0.319433  2.173709 
 0.452814  -1.930834 
 -1.823172  0.171834 
 0.932109  -1.322109 
 0.437543  2.509412 
 1.827342  -0.699597 
 0.073906  2.570405 
 0.072694  2.581573 
 -2.033884  0.650937 
 0.908047  -1.038310 
 2.103336  -0.301462 
 1.402870  -0.976697 
 2.106303  -0.142582 
 0.908047  -1.038310 
 -2.020953  0.171906 
 1.858169  -0.678880 
 1.269485  -0.798437 
 1.801925  0.662047 
 -0.319433  2.173709 
 1.743230  1.617631 
 1.534488  1.707501 
 -2.195351  0.509745 
 1.558285  2.039812 
 1.016461  -1.319120 
 1.826900  1.288055 
 -1.525511  -2.041521 
 -2.188306  0.588861 
 -1.363695  1.042058 
 -1.610590  -1.603598 
 1.700811  -0.782577 
 -0.831820  1.157120 
 1.743230  1.617631 
 1.813199  0.551303 
 -1.813441  -0.727183 
 2.107194  -0.226607 
 -2.361218  0.536571 
 1.685817  1.763418 
 1.338950  2.380635 
 1.870107  1.149065 
 -2.047627  0.645193 
 -0.393336  1.531545 
 -1.849484  0.036553 
 -0.678279  1.288471 
 0.944336  -1.011927 
 -2.553695  0.485539 
 -0.014617  -1.893452 
 -1.660447  -1.698126 
 -0.539311  1.899396 
 -0.894600  1.484458 
 1.975486  0.760676 
 -0.319433  2.173709 
 -2.008083  -0.243381 
 -1.804077  0.758503 
 1.727799  1.570962 
 -1.720195  -1.200876 
 -0.703009  1.378446 
 -3.110500  -0.571262 
 -1.978711  -0.423334 
 0.507530  2.548598 
 -3.069961  -1.217879 
 1.826900  1.288055 
 -0.259143  2.249173 
 -1.795337  -0.831974 
 -1.962478  0.681892 
 -0.684284  1.723950 
 -1.306970  -2.362112 
 -3.095843  -0.854062 
 -3.030585  -1.664666 
 -1.773983  -0.950357 
 -0.490318  1.444530 
 -0.943897  1.072623 
 1.991983  0.396840 
 -0.669623  1.288831 
 1.510504  -0.909601 
 -2.074606  0.634090 
 1.381189  2.050930 
 0.222229  -1.693418 
 1.621030  1.488041 
 -1.766002  -1.421778 
 -1.760795  -1.422294 
 -1.821559  0.216417 
 -1.822962  0.217078 
 -1.658446  0.840285 
 1.821917  -0.136690 
 1.700811  -0.782577 
 0.856234  -1.176352 
 1.117922  -1.220977 
 1.119669  -1.217641 
 2.105865  -0.265070 
 0.604947  -1.746535 
 1.149873  -1.191308 
 1.119669  -1.217641 
 1.050162  -1.045036 
 -0.072846  2.007334 
 1.858169  -0.678880 
 0.383025  2.806847 
 0.944336  -1.011927 
 -1.716002  -1.560484 
 0.980612  -1.355204 
 1.779475  1.429324 
 0.672164  -1.268342 
 -0.814706  1.572931 
 -2.029418  -0.040551 
 1.410911  -0.716667 
 2.048258  0.434021 
 0.046852  -1.843176 
 1.269435  -1.085520 
 1.533389  -0.893632 
 -0.626514  1.325445 
 0.046852  -1.843176 
 -1.452312  0.774175 
 0.979856  -0.986608 
 -1.842099  0.085064 
 0.536603  -1.380843 
 -0.729268  1.671021 
 -3.030585  -1.664666 
 0.582915  -1.341829 
 1.909179  1.013995 
 -1.814617  -1.281614 
 2.103734  -0.097833 
 1.620404  -0.834886 
 -2.544777  0.487742 
 -1.106194  1.267689 
 -1.814617  -1.281614 
 -1.857667  -1.144343 
 -0.969494  1.404684 
 2.005304  -0.128646 
 1.810320  -0.711166 
 0.698250  2.979852 
 0.708645  2.982339 
 1.201591  2.533659 
 1.949007  -0.604831 
 1.828916  0.364808 
 1.800768  0.641183 
 2.099728  -0.048297 
 2.086781  0.066881 
 -0.556104  -2.217969 
 -1.179508  0.915037 
 -2.726969  0.443949 
 -1.958152  -0.517955 
 1.240707  -1.110194 
 0.283115  -2.139398 
 -0.969494  1.404684 
 -1.168827  1.208844 
 -0.393336  1.531545 
 1.558285  2.039812 
 -1.300970  0.845143 
 0.905555  -1.433053 
 1.779475  1.429324 
