 -0.968910  -0.959079 
 -1.061524  -1.083335 
 -2.607302  -2.582316 
 -1.026823  -0.941133 
 -2.069652  -1.763681 
 -1.522062  -1.656810 
 -1.332618  -1.134544 
 -1.032785  -0.947129 
 -0.974872  -0.965075 
 -1.326947  -1.140480 
 -0.980834  -0.971072 
 -1.027114  -0.953065 
 -0.986629  -0.968645 
 -1.021444  -0.959000 
 -0.992425  -0.966219 
 -0.998220  -0.963792 
 -1.004182  -0.969789 
 -1.526144  -1.651095 
 -1.009978  -0.967362 
 -1.065606  -1.077620 
 -1.015773  -0.964936 
 -1.021735  -0.970932 
 -1.069687  -1.071905 
 -1.530226  -1.645380 
 -1.027696  -0.976928 
 -1.033658  -0.982925 
 -1.039619  -0.988921 
 -1.051251  -0.988982 
 -1.045581  -0.994918 
 -1.051543  -1.000914 
 -1.057504  -1.006910 
 -2.063982  -1.769616 
 -1.063466  -1.012907 
 -1.069427  -1.018903 
 -1.534307  -1.639665 
 -1.075389  -1.024899 
 -1.081350  -1.030896 
 -1.064048  -1.036770 
 -1.075680  -1.036831 
 -1.070010  -1.042767 
 -1.075971  -1.048763 
 -1.073769  -1.066189 
 -1.077851  -1.060474 
 -1.081933  -1.054759 
 -1.087894  -1.060756 
 -1.321587  -1.157619 
 -1.321277  -1.146415 
 -1.093856  -1.066752 
 -1.099817  -1.072748 
 -1.105779  -1.078745 
 -1.111740  -1.084741 
 -1.417454  -1.268325 
 -1.117702  -1.090737 
 -1.538389  -1.633950 
 -1.123498  -1.088311 
 -1.152432  -1.082497 
 -1.129459  -1.094307 
 -1.146761  -1.088433 
 -1.141091  -1.094368 
 -1.135421  -1.100304 
 -1.542471  -1.628235 
 -1.451767  -1.244644 
 -1.141382  -1.106300 
 -1.153014  -1.106361 
 -1.147344  -1.112296 
 -1.153305  -1.118293 
 -1.159267  -1.124289 
 -1.165228  -1.130285 
 -1.171190  -1.136282 
 -2.302494  -2.331269 
 -1.176986  -1.133855 
 -1.182947  -1.139852 
 -1.315606  -1.152351 
 -1.309936  -1.158286 
 -1.546553  -1.622519 
 -1.304266  -1.164222 
 -1.188743  -1.137425 
 -1.194704  -1.143421 
 -1.298595  -1.170158 
 -1.200666  -1.149418 
 -1.206627  -1.155414 
 -1.208507  -1.167126 
 -1.212589  -1.161411 
 -1.550634  -1.616804 
 -1.446097  -1.250579 
 -1.218550  -1.167407 
 -1.224512  -1.173403 
 -1.230474  -1.179400 
 -1.236435  -1.185396 
 -1.242397  -1.191392 
 -1.248358  -1.197389 
 -1.440427  -1.256515 
 -2.356044  -2.294674 
 -1.252440  -1.191673 
 -1.258402  -1.197670 
 -1.292925  -1.176093 
 -1.554716  -1.611089 
 -1.264363  -1.203666 
 -1.270159  -1.201240 
 -1.275954  -1.198813 
 -1.287254  -1.182029 
 -1.293216  -1.188025 
 -2.277961  -2.192858 
 -1.281750  -1.196387 
 -1.287546  -1.193961 
 -1.293507  -1.199957 
 -1.299469  -1.205953 
 -1.305430  -1.211950 
 -1.335373  -1.291424 
 -2.306575  -2.325554 
 -1.305596  -1.220372 
 -1.434756  -1.262450 
 -1.429086  -1.268386 
 -1.311392  -1.217946 
 -1.317353  -1.223942 
 -1.323315  -1.229939 
 -1.329276  -1.235935 
 -1.339455  -1.285709 
 -1.335238  -1.241931 
 -1.558798  -1.605374 
 -1.329734  -1.256289 
 -1.341200  -1.247928 
 -1.335529  -1.253863 
 -1.341491  -1.259859 
 -1.343536  -1.279994 
 -1.347452  -1.265856 
 -1.349332  -1.277567 
 -1.353414  -1.271852 
 -1.359209  -1.269426 
 -1.365171  -1.275422 
 -2.058311  -1.775552 
 -1.371133  -1.281418 
 -1.423415  -1.274322 
 -2.064583  -1.792752 
 -1.377094  -1.287415 
 -1.383056  -1.293411 
 -1.388851  -1.290985 
 -1.562879  -1.599659 
 -1.925407  -1.854175 
 -1.394647  -1.288558 
 -1.400608  -1.294555 
 -1.406570  -1.300551 
 -1.417745  -1.280257 
 -1.423706  -1.286253 
 -1.429668  -1.292250 
 -1.423998  -1.298185 
 -2.052641  -1.781488 
 -1.412532  -1.306547 
 -2.058602  -1.787484 
